time,ref1,finger1_exp1,finger1_exp2,finger1_exp3,finger1_exp4,finger1_exp5,ref2,finger2_exp1,finger2_exp2,finger2_exp3,finger2_exp4,finger2_exp5,ref3,finger3_exp1,finger3_exp2,finger3_exp3,finger3_exp4,finger3_exp5,force_ref1,force_finger1_exp1,force_finger1_exp2,force_finger1_exp3,force_finger1_exp4,force_finger1_exp5,force_ref2,force_finger2_exp1,force_finger2_exp2,force_finger2_exp3,force_finger2_exp4,force_finger2_exp5,force_ref3,force_finger3_exp1,force_finger3_exp2,force_finger3_exp3,force_finger3_exp4,force_finger3_exp5
0.77,0,2267.373,2262.933,2269.966,2272.752,2275.985,0,2118.846,2114.309,2123.615,2122.948,2124.031,0,2750.846,2726.102,2764.422,2740.221,2753.277,0,186.6571,195.6006,185.528,192.5669,195.4155,0,67.48428,57.51369,64.65164,75.2029,61.3316,0,1826.944,1796.522,1635.534,1715.147,1781.586
0.78,0,2266.293,2262.342,2271.364,2272.299,2275.561,0,2117.943,2113.952,2124.127,2123.597,2123.943,0,2750.122,2722.423,2764.783,2743.418,2752.359,0,186.5285,194.2373,186.5432,190.9411,194.6825,0,65.77798,56.98666,67.9385,75.2905,61.64244,0,1824.916,1800.427,1625.318,1715.573,1782.228
0.79,0,2263.479,2259.934,2270.958,2269.824,2272.814,0,2115.284,2111.862,2123.232,2122.382,2121.989,0,2747.18,2716.601,2763.085,2744.901,2749.159,0,186.3756,192.6688,187.0775,189.2742,193.0824,0,64.15018,57.43555,71.14448,75.14116,62.26757,0,1821.138,1803.128,1615.783,1714.431,1781.496
0.8,0,2259.503,2256.233,2269.179,2265.827,2268.431,0,2111.38,2108.484,2121.506,2119.715,2118.683,0,2742.684,2709.509,2759.916,2744.894,2744.437,0,186.2071,191.1076,187.1793,187.7469,190.8109,0,62.77554,58.67132,74.01678,74.79427,63.07583,0,1816.276,1804.391,1608.139,1712.077,1779.593
0.81,0,2255.032,2251.868,2266.575,2260.941,2263.211,0,2106.851,2104.37,2119.621,2116.126,2114.654,0,2737.436,2702.196,2755.956,2743.762,2739.124,0,186.0288,189.7412,186.9564,186.5139,188.1321,0,61.79966,60.43474,76.36448,74.30632,63.94335,0,1811.076,1804.111,1603.398,1708.974,1776.843
0.82,0,2250.726,2247.477,2263.724,2255.836,2257.945,0,2102.336,2100.089,2118.231,2112.177,2110.542,0,2732.252,2695.734,2751.87,2741.943,2734.193,0,185.8409,188.6977,186.552,185.6888,185.3416,0,61.31818,62.43468,78.07312,73.73997,64.76777,0,1806.254,1802.326,1602.219,1705.613,1773.642
0.83,0,2247.152,2243.625,2261.144,2251.14,2253.309,0,2098.407,2096.156,2117.864,2108.392,2106.909,0,2727.86,2691.065,2748.227,2739.876,2730.54,0,185.6365,188.0232,186.1176,185.3338,182.726,0,61.36389,64.3885,79.10678,73.15423,65.47816,0,1802.402,1799.22,1604.811,1702.452,1770.398
0.84,0,2244.713,2240.741,2259.229,2247.365,2249.786,0,2095.506,2092.979,2118.836,2105.197,2104.169,0,2724.811,2688.874,2745.429,2737.94,2728.87,0,185.4013,187.6764,185.7864,185.4584,180.5278,0,61.90372,66.05843,79.49931,72.59705,66.03922,0,1799.924,1795.104,1610.901,1699.855,1767.483
0.85,0,2243.619,2239.077,2258.206,2244.861,2247.629,0,2093.899,2090.813,2121.208,2102.879,2102.55,0,2723.429,2689.503,2743.69,2736.413,2729.617,0,185.1168,187.5416,185.6535,186.0237,178.9188,0,62.84587,67.27873,79.33782,72.1011,66.44957,0,1798.996,1790.381,1619.784,1698.056,1765.187
0.86,0,2243.872,2238.694,2258.126,2243.802,2246.858,0,2093.669,2089.756,2124.783,2101.577,2102.083,0,2723.796,2692.923,2743.038,2735.446,2732.883,0,184.7644,187.4565,185.7629,186.9518,177.9852,0,64.05515,67.97018,78.7424,71.68272,66.73508,0,1799.567,1785.504,1630.422,1697.148,1763.694
0.87,0,2245.298,2239.477,2258.878,2244.179,2247.293,0,2094.725,2089.747,2129.146,2101.284,2102.628,0,2725.766,2698.742,2743.343,2735.064,2738.432,0,184.332,187.2495,186.1053,188.1384,177.7257,0,65.37375,68.14108,77.8452,71.34421,66.93825,0,1801.389,1780.919,1641.604,1697.088,1763.066
0.88,0,2247.577,2241.169,2260.233,2245.828,2248.614,0,2096.827,2090.6,2133.734,2101.872,2103.915,0,2729.005,2706.285,2744.361,2735.182,2745.71,0,183.8193,186.7791,186.6245,189.4664,178.0609,0,66.64384,67.87573,76.77219,71.07839,67.10632,0,1804.067,1777.018,1652.118,1697.719,1763.249
0.89,0,2250.307,2243.418,2261.888,2248.467,2250.425,0,2099.638,2092.04,2137.928,2103.132,2105.606,0,2733.054,2714.684,2745.792,2735.634,2753.92,0,183.2417,185.9668,187.2312,190.8183,178.8524,0,67.72887,67.31365,75.62949,70.87476,67.27988,0,1807.128,1774.094,1660.914,1698.812,1764.099
0.9,0,2253.059,2245.838,2263.528,2251.735,2252.329,0,2102.771,2093.749,2141.146,2104.809,2107.351,0,2737.396,2723.006,2747.326,2736.212,2762.121,0,182.6317,184.817,187.8222,192.0867,179.9272,0,68.53035,66.62373,74.49567,70.72522,67.4846,0,1810.092,1772.314,1667.234,1700.102,1765.406
0.91,0,2255.432,2248.061,2264.873,2255.246,2253.982,0,2105.839,2095.416,2142.922,2106.642,2108.85,0,2741.52,2730.374,2748.69,2736.705,2769.349,0,182.0362,183.4213,188.2992,193.1819,181.1045,0,68.99821,65.97813,73.41988,70.62808,67.72724,0,1812.534,1771.705,1670.692,1701.337,1766.935
0.92,0,2257.103,2249.785,2265.715,2258.631,2255.141,0,2108.5,2096.778,2142.973,2108.403,2109.887,0,2744.99,2736.07,2749.672,2736.932,2774.739,0,181.5116,181.9449,188.5867,194.0365,182.2206,0,69.13335,65.52993,72.42506,70.58929,67.9966,0,1814.143,1772.163,1671.289,1702.312,1768.461
0.93,0,2257.862,2250.811,2265.947,2261.581,2255.679,0,2110.496,2097.655,2141.232,2109.916,2110.359,0,2747.484,2739.621,2750.144,2736.77,2777.635,0,181.115,180.5996,188.644,194.6066,183.1489,0,68.98235,65.39714,71.51463,70.62064,68.26885,0,1814.748,1773.476,1669.372,1702.899,1769.799
0.94,0,2257.63,2251.06,2265.565,2263.868,2255.591,0,2111.67,2097.962,2137.847,2111.071,2110.271,0,2748.833,2740.837,2750.057,2736.169,2777.673,0,180.8964,179.6078,188.4707,194.8712,183.8121,0,68.6256,65.65378,70.68072,70.73533,68.51573,0,1814.336,1775.358,1665.551,1703.057,1770.825
0.95,0,2256.461,2250.567,2264.66,2265.368,2254.971,0,2111.978,2097.719,2133.162,2111.829,2109.722,0,2749.033,2739.819,2749.438,2735.156,2774.82,0,180.8901,179.165,188.1051,194.829,184.1865,0,68.16057,66.32733,69.91199,70.94231,68.71328,0,1813.033,1777.49,1660.58,1702.825,1771.487
0.96,0,2254.532,2249.475,2263.396,2266.059,2253.988,0,2111.479,2097.034,2127.662,2112.21,2108.877,0,2748.235,2736.923,2748.375,2733.822,2769.371,0,181.1084,179.407,187.6168,194.4945,184.2982,0,67.68378,67.40081,69.20002,71.2402,68.84917,0,1811.082,1779.562,1655.235,1702.303,1771.8
0.97,0,2252.111,2247.998,2261.977,2266.011,2252.848,0,2110.328,2096.084,2121.911,2112.279,2107.928,0,2746.725,2732.699,2746.994,2732.313,2761.905,0,181.5385,180.3866,187.0947,193.8936,184.2115,0,67.27412,68.81797,68.5435,71.61225,68.92661,0,1808.794,1781.307,1650.202,1701.617,1771.838
0.98,0,2249.524,2246.39,2260.613,2265.36,2251.756,0,2108.74,2095.08,2116.473,2112.127,2107.063,0,2744.875,2727.811,2745.441,2730.801,2753.205,0,182.1427,182.0635,186.6347,193.0592,184.0133,0,66.98088,70.48994,67.95047,72.02346,68.9641,0,1806.501,1782.529,1645.991,1700.871,1771.711
0.99,0,2247.111,2244.913,2259.484,2264.283,2250.89,0,2106.966,2094.239,2111.844,2111.847,2106.437,0,2743.091,2722.946,2743.86,2729.466,2744.158,0,182.8629,184.308,186.3276,192.0282,183.7962,0,66.81831,72.30296,67.43911,72.42095,68.99112,0,1804.507,1783.119,1642.888,1700.118,1771.542
1,0,2245.187,2243.793,2258.712,2262.969,2250.374,0,2105.258,2093.75,2108.393,2111.518,2106.146,0,2741.747,2718.733,2742.375,2728.464,2735.641,0,183.6269,186.9167,186.2491,190.84,183.6426,0,66.7672,74.12683,67.037,72.73824,69.04123,0,1803.046,1783.059,1640.947,1699.331,1771.439
1.01,0,2244,2243.205,2258.349,2261.589,2250.271,0,2103.839,2093.749,2106.314,2111.195,2106.226,0,2741.132,2715.664,2741.076,2727.915,2728.419,0,184.3585,189.6396,186.4532,189.5351,183.613,0,66.78284,75.82458,66.77895,72.90356,69.14418,0,1802.258,1782.418,1640.019,1698.406,1771.482
1.02,0,2243.709,2243.242,2258.37,2260.283,2250.583,0,2102.875,2094.299,2105.62,2110.903,2106.649,0,2741.403,2714.044,2740.009,2727.883,2723.059,0,184.9861,192.2108,186.9669,188.1553,183.74,0,66.80721,77.26332,66.70302,72.85146,69.31898,0,1802.171,1781.328,1639.807,1697.188,1771.708
1.03,0,2244.368,2243.917,2258.688,2259.149,2251.257,0,2102.466,2095.386,2106.147,2110.643,2107.341,0,2742.568,2713.972,2739.177,2728.374,2719.874,0,185.4516,194.3837,187.788,186.7436,184.0276,0,66.78276,78.32596,66.84489,72.53596,69.56952,0,1802.715,1779.971,1639.943,1695.508,1772.106
1.04,0,2245.924,2245.161,2259.171,2258.244,2252.2,0,2102.629,2096.922,2107.595,2110.399,2108.195,0,2744.483,2715.338,2738.545,2729.337,2718.905,0,185.7164,195.9615,188.8835,185.3445,184.4551,0,66.66504,78.92297,67.23096,71.94279,69.88335,0,1803.733,1778.544,1640.063,1693.247,1772.625
1.05,0,2248.224,2246.833,2259.68,2257.588,2253.294,0,2103.31,2098.756,2109.574,2110.151,2109.092,0,2746.875,2717.855,2738.051,2730.677,2719.933,0,185.7649,196.8237,190.1895,184.0035,184.9825,0,66.43172,79.00251,67.87128,71.09756,70.23395,0,1805.015,1777.238,1639.875,1690.376,1773.186
1.06,0,2251.041,2248.745,2260.09,2257.177,2254.422,0,2104.39,2100.698,2111.671,2109.887,2109.926,0,2749.392,2721.113,2737.627,2732.262,2722.531,0,185.6053,196.943,191.6131,182.7669,185.5551,0,66.0867,78.55732,68.75356,70.06772,70.58553,0,1806.333,1776.213,1639.206,1687.003,1773.7
1.07,0,2254.1,2250.68,2260.32,2256.986,2255.47,0,2105.713,2102.546,2113.509,2109.608,2110.611,0,2751.651,2724.638,2737.211,2733.948,2726.133,0,185.2669,196.3913,193.0376,181.6787,186.1062,0,65.65867,77.62686,69.83948,68.95679,70.89955,0,1807.476,1775.581,1638.027,1683.376,1774.086
1.08,0,2257.104,2252.427,2260.348,2256.983,2256.351,0,2107.102,2104.113,2114.798,2109.334,2111.1,0,2753.303,2727.965,2736.767,2735.593,2730.122,0,184.797,195.3328,194.3298,180.7766,186.5565,0,65.19498,76.29382,71.06421,67.89111,71.14163,0,1808.279,1775.39,1636.446,1679.865,1774.285
1.09,0,2259.776,2253.801,2260.212,2257.132,2256.998,0,2108.392,2105.249,2115.367,2109.104,2111.379,0,2754.08,2730.695,2736.29,2737.072,2733.908,0,184.2557,194.0036,195.3522,180.087,186.8152,0,64.75243,74.67526,72.33952,67.00107,71.28758,0,1808.645,1775.629,1634.685,1676.921,1774.265
1.1,0,2261.879,2254.669,2259.999,2257.394,2257.375,0,2109.444,2105.865,2115.182,2108.969,2111.468,0,2753.835,2732.546,2735.81,2738.29,2737.009,0,183.7108,192.6796,195.977,179.6201,186.7834,0,64.38715,72.90936,73.56059,66.40019,71.32761,0,1808.557,1776.229,1633.032,1674.999,1774.028
1.11,0,2263.243,2254.961,2259.829,2257.732,2257.475,0,2110.169,2105.933,2114.34,2108.987,2111.413,0,2752.559,2733.379,2735.383,2739.194,2739.094,0,183.2326,191.6351,196.1023,179.3665,186.3649,0,64.14558,71.13963,74.61627,66.16605,71.26806,0,1808.077,1777.076,1631.79,1674.491,1773.604
1.12,0,2263.775,2254.68,2259.825,2258.111,2257.313,0,2110.531,2105.493,2113.036,2109.215,2111.27,0,2750.383,2733.207,2735.083,2739.772,2740.016,0,182.8875,191.0996,195.6678,179.2984,185.4818,0,64.0584,69.49893,75.40194,66.3267,71.13029,0,1807.329,1778.034,1631.221,1675.652,1773.042
1.13,0,2263.473,2253.892,2260.09,2258.497,2256.936,0,2110.544,2104.636,2111.534,2109.701,2111.098,0,2747.553,2732.176,2734.978,2740.053,2739.803,0,182.7324,191.2195,194.6673,179.3738,184.0954,0,64.1377,68.0954,75.83365,66.85558,70.94662,0,1806.48,1778.967,1631.503,1678.548,1772.398
1.14,0,2262.408,2252.722,2260.683,2258.866,2256.413,0,2110.268,2103.489,2110.113,2110.48,2110.946,0,2744.395,2730.534,2735.115,2740.097,2738.638,0,182.8073,192.031,193.1563,179.5438,182.2262,0,64.37759,67.00223,75.86147,67.67529,70.75353,0,1805.715,1779.758,1632.701,1683.031,1771.729
1.15,0,2260.726,2251.327,2261.607,2259.198,2255.849,0,2109.791,2102.199,2109.024,2111.56,2110.846,0,2741.267,2728.588,2735.504,2739.982,2736.812,0,183.1292,193.4504,191.2529,179.7626,179.9673,0,64.75703,66.25266,75.47937,68.66974,70.58267,0,1805.201,1780.327,1634.756,1688.744,1771.082
1.16,0,2258.619,2249.878,2262.812,2259.484,2255.371,0,2109.212,2100.914,2108.454,2112.924,2110.809,0,2738.512,2726.649,2736.111,2739.796,2734.667,0,183.6873,195.2848,189.1295,179.9966,177.4878,0,65.24397,65.84046,74.72964,69.70203,70.45105,0,1805.071,1780.637,1637.49,1695.161,1770.49
1.17,0,2256.308,2248.534,2264.2,2259.723,2255.129,0,2108.628,2099.76,2108.499,2114.521,2110.824,0,2736.416,2724.99,2736.855,2739.613,2732.551,0,184.4409,197.2592,186.9967,180.2308,175.0212,0,65.80003,65.72587,73.70006,70.63496,70.35268,0,1805.393,1780.698,1640.637,1701.653,1769.972
1.18,0,2254.019,2247.424,2265.643,2259.916,2255.273,0,2108.119,2098.837,2109.153,2116.269,2110.861,0,2735.165,2723.812,2737.619,2739.489,2730.762,0,185.3214,199.0591,185.0812,180.4722,172.8403,0,66.38518,65.84566,72.51401,71.35064,70.25433,0,1806.169,1780.556,1643.876,1707.563,1769.531
1.19,0,2251.962,2246.631,2267.003,2260.07,2255.934,0,2107.735,2098.209,2110.315,2118.059,2110.877,0,2734.833,2723.221,2738.262,2739.452,2729.521,0,186.2389,200.379,183.5986,180.7477,171.2213,0,66.9622,66.12578,71.31503,71.7659,70.09759,0,1807.329,1780.283,1646.876,1712.294,1769.162
1.2,0,2250.308,2246.189,2268.148,2260.188,2257.19,0,2107.499,2097.903,2111.807,2119.762,2110.826,0,2735.376,2723.226,2738.648,2739.498,2728.956,0,187.0933,200.9691,182.7269,181.0976,170.4011,0,67.5008,66.49411,70.24861,71.84118,69.80767,0,1808.743,1779.968,1649.343,1715.387,1768.855
1.21,0,2249.176,2246.083,2268.972,2260.271,2259.05,0,2107.397,2097.91,2113.407,2121.242,2110.666,0,2736.638,2723.75,2738.663,2739.596,2729.104,0,187.7887,200.6735,182.5834,181.5657,170.5375,0,67.98094,66.89075,69.44439,71.58152,69.30799,0,1810.241,1779.697,1651.055,1716.576,1768.604
1.22,0,2248.619,2246.256,2269.404,2260.315,2261.431,0,2107.39,2098.192,2114.882,2122.366,2110.367,0,2738.379,2724.653,2738.241,2739.697,2729.924,0,188.2478,199.4535,183.2084,182.1866,171.6763,0,68.39504,67.27422,69.0015,71.03024,68.53734,0,1811.641,1779.551,1651.891,1715.819,1768.412
1.23,0,2248.627,2246.62,2269.416,2260.312,2264.163,0,2107.412,2098.692,2116.025,2123.026,2109.921,0,2740.308,2725.761,2737.373,2739.748,2731.328,0,188.4264,197.3916,184.5585,182.9756,173.7345,0,68.74844,67.62245,68.97836,70.25689,67.46602,0,1812.772,1779.593,1651.846,1713.299,1768.288
1.24,0,2249.129,2247.075,2269.02,2260.247,2266.994,0,2107.386,2099.342,2116.683,2123.144,2109.34,0,2742.12,2726.899,2736.117,2739.697,2733.198,0,188.3221,194.6785,186.5097,183.9205,176.5022,0,69.05798,67.92911,69.38725,69.34251,66.10719,0,1813.505,1779.865,1651.023,1709.392,1768.252
1.25,0,2250.006,2247.519,2268.263,2260.101,2269.623,0,2107.234,2100.07,2116.775,2122.689,2108.658,0,2743.533,2727.922,2734.593,2739.51,2735.413,0,187.9786,191.5834,188.8703,184.9797,179.6652,0,69.34892,68.19702,70.19309,68.36534,64.52097,0,1813.77,1780.383,1649.619,1704.614,1768.326
1.26,0,2251.108,2247.864,2267.215,2259.855,2271.737,0,2106.891,2100.812,2116.304,2121.681,2107.922,0,2744.326,2728.728,2732.963,2739.172,2737.857,0,187.4815,188.4145,191.4005,186.0861,182.8457,0,69.65039,68.43076,71.31639,67.38979,62.81029,0,1813.566,1781.139,1647.89,1699.548,1768.53
1.27,0,2252.281,2248.041,2265.958,2259.491,2273.053,0,2106.316,2101.514,2115.346,2120.193,2107.189,0,2744.362,2729.275,2731.417,2738.685,2740.422,0,186.9472,185.4763,193.8387,187.1562,185.6544,0,69.99038,68.63062,72.63985,66.46059,61.10913,0,1812.962,1782.097,1646.112,1694.768,1768.874
1.28,0,2253.381,2248.01,2264.573,2258.995,2273.355,0,2105.508,2102.139,2114.036,2118.349,2106.512,0,2743.602,2729.575,2730.143,2738.065,2743.003,0,186.5053,183.0293,195.9305,188.103,187.7472,0,70.39053,68.78957,74.01926,65.60249,59.56536,0,1812.084,1783.199,1644.541,1690.77,1769.351
1.29,0,2254.296,2247.76,2263.128,2258.361,2272.536,0,2104.507,2102.664,2112.545,2116.315,2105.938,0,2742.11,2729.688,2729.3,2737.338,2745.487,0,186.2769,181.2582,197.4568,188.8494,188.8752,0,70.86157,68.89361,75.29806,64.82489,58.32104,0,1811.095,1784.367,1643.378,1687.918,1769.935
1.3,0,2254.958,2247.303,2261.679,2257.6,2270.605,0,2103.397,2103.082,2111.054,2114.285,2105.498,0,2740.039,2729.699,2729.001,2736.53,2747.752,0,186.3529,180.2536,198.2593,189.3398,188.9209,0,71.40005,68.92511,76.32477,64.12913,57.49348,0,1810.172,1785.511,1642.742,1686.406,1770.582
1.31,0,2255.346,2246.669,2260.265,2256.733,2267.701,0,2102.298,2103.394,2109.726,2112.462,2105.209,0,2737.616,2729.705,2729.291,2735.663,2749.663,0,186.7757,180.0063,198.2579,189.548,187.9139,0,71.9871,68.86806,76.97127,63.51647,57.15998,0,1809.472,1786.538,1642.661,1686.254,1771.235
1.32,0,2255.487,2245.901,2258.913,2255.802,2264.071,0,2101.356,2103.61,2108.689,2111.037,2105.073,0,2735.111,2729.789,2730.148,2734.75,2751.082,0,187.5284,180.4171,197.4589,189.4799,186.0243,0,72.58967,68.71349,77.14896,62.99408,57.34809,0,1809.115,1787.355,1643.071,1687.315,1771.826
1.33,0,2255.442,2245.046,2257.645,2254.859,2260.047,0,2100.722,2103.739,2108.021,2110.16,2105.081,0,2732.803,2730.012,2731.484,2733.797,2751.882,0,188.5326,181.3169,195.951,189.1707,183.5347,0,73.16449,68.46368,76.82011,62.57722,58.03248,0,1809.164,1787.884,1643.83,1689.311,1772.292
1.34,0,2255.299,2244.152,2256.484,2253.967,2256.002,0,2100.532,2103.787,2107.744,2109.924,2105.212,0,2730.947,2730.401,2733.162,2732.816,2751.967,0,189.6565,182.4947,193.8906,188.6781,180.7967,0,73.66415,68.13396,76.00202,62.28722,59.13784,0,1809.616,1788.062,1644.748,1691.876,1772.579
1.35,0,2255.154,2243.264,2255.457,2253.192,2252.306,0,2100.887,2103.754,2107.834,2110.347,2105.445,0,2729.743,2730.947,2735.019,2731.823,2751.292,0,190.7311,183.7288,191.4773,188.072,178.179,0,74.04425,67.75151,74.76295,62.14544,60.5468,0,1810.412,1787.85,1645.615,1694.608,1772.657
1.36,0,2255.095,2242.422,2254.604,2252.593,2249.284,0,2101.833,2103.632,2108.228,2111.373,2105.757,0,2729.316,2731.605,2736.89,2730.857,2749.878,0,191.5713,184.8163,188.9253,187.4236,176.015,0,74.2705,67.35175,73.21108,62.1653,62.11116,0,1811.444,1787.233,1646.227,1697.115,1772.519
1.37,0,2255.193,2241.664,2253.974,2252.218,2247.18,0,2103.351,2103.41,2108.84,2112.875,2106.124,0,2729.699,2732.307,2738.636,2729.98,2747.814,0,192.0014,185.5988,186.4339,186.795,174.5597,0,74.32427,66.97287,71.47852,62.34454,63.66552,0,1812.577,1786.217,1646.425,1699.066,1772.187
1.38,0,2255.487,2241.021,2253.624,2252.099,2246.127,0,2105.355,2103.074,2109.578,2114.674,2106.527,0,2730.832,2732.971,2740.159,2729.282,2745.259,0,191.8796,185.9791,184.1638,186.2318,173.9593,0,74.20599,66.65005,69.70398,62.66033,65.04223,0,1813.668,1784.825,1646.105,1700.217,1771.707
1.39,0,2255.982,2240.518,2253.613,2252.243,2246.145,0,2107.697,2102.616,2110.362,2116.562,2106.948,0,2732.577,2733.512,2741.408,2728.873,2742.419,0,191.1198,185.9303,182.2228,185.7595,174.2392,0,73.93553,66.41058,68.01689,63.06902,66.08727,0,1814.589,1783.094,1645.24,1700.434,1771.144
1.4,0,2256.651,2240.175,2253.998,2252.632,2247.138,0,2110.184,2102.033,2111.125,2118.323,2107.374,0,2734.733,2733.854,2742.382,2728.872,2739.534,0,189.7079,185.4946,180.6618,185.3836,175.3088,0,73.54993,66.27069,66.52492,63.51131,66.67579,0,1815.246,1781.069,1643.875,1699.703,1770.57
1.41,0,2257.435,2239.997,2254.817,2253.221,2248.92,0,2112.599,2101.336,2111.821,2119.766,2107.794,0,2737.062,2733.941,2743.115,2729.391,2736.839,0,187.7101,184.7731,179.4821,185.0934,176.9826,0,73.09827,66.23473,65.30585,63.92187,66.72593,0,1815.588,1778.807,1642.124,1698.122,1770.053
1.42,0,2258.258,2239.982,2256.083,2253.944,2251.237,0,2114.724,2100.546,2112.42,2120.737,2108.202,0,2739.32,2733.744,2743.658,2730.513,2734.546,0,185.2713,183.9089,178.6493,184.8672,179.0115,0,72.63507,66.29645,64.40374,64.24128,66.20877,0,1815.609,1776.38,1640.15,1695.89,1769.65
1.43,0,2259.035,2240.119,2257.771,2254.717,2253.806,0,2116.372,2099.701,2112.907,2121.137,2108.597,0,2741.279,2733.264,2744.062,2732.271,2732.817,0,182.6026,183.0639,178.1121,184.6786,181.1201,0,72.21247,66.44181,63.82917,64.42752,65.15269,0,1815.35,1773.88,1638.143,1693.28,1769.396
1.44,0,2259.686,2240.391,2259.816,2255.451,2256.349,0,2117.403,2098.847,2113.271,2120.93,2108.98,0,2742.759,2732.536,2744.363,2734.634,2731.744,0,179.9589,182.395,177.8196,184.5014,183.045,0,71.87275,66.65246,63.56322,64.46413,63.64123,0,1814.885,1771.419,1636.294,1690.607,1769.302
1.45,0,2260.142,2240.784,2262.104,2256.057,2258.623,0,2117.743,2098.038,2113.499,2120.142,2109.354,0,2743.638,2731.62,2744.574,2737.49,2731.344,0,177.6091,182.0311,177.7343,184.3134,184.5668,0,71.64205,66.90889,63.56478,64.36326,61.8044,0,1814.308,1769.133,1634.775,1688.198,1769.349
1.46,0,2260.362,2241.288,2264.485,2256.459,2260.443,0,2117.391,2097.334,2113.581,2118.856,2109.715,0,2743.867,2730.597,2744.683,2740.655,2731.563,0,175.8026,182.0555,177.8381,184.0987,185.5349,0,71.52614,67.19264,63.78026,64.16315,59.80491,0,1813.714,1767.172,1633.719,1686.351,1769.495
1.47,0,2260.328,2241.896,2266.777,2256.606,2261.7,0,2116.42,2096.793,2113.505,2117.201,2110.061,0,2743.473,2729.542,2744.658,2743.879,2732.286,0,174.7363,182.4949,178.1313,183.8495,185.8811,0,71.50887,67.48716,64.15421,63.92078,57.82099,0,1813.188,1765.686,1633.208,1685.305,1769.684
1.48,0,2260.048,2242.608,2268.792,2256.471,2262.355,0,2114.965,2096.465,2113.264,2115.336,2110.38,0,2742.548,2728.516,2744.46,2746.867,2733.352,0,174.5288,183.3177,178.6243,183.568,185.6207,0,71.55354,67.77759,64.63881,63.70126,56.02802,0,1812.791,1764.811,1633.274,1685.208,1769.852
1.49,0,2259.557,2243.42,2270.349,2256.057,2262.438,0,2113.205,2096.388,2112.855,2113.432,2110.656,0,2741.238,2727.539,2744.054,2749.316,2734.581,0,175.2034,184.4402,179.326,183.2675,184.8438,0,71.60706,68.04983,65.20013,63.56618,54.58125,0,1812.551,1764.644,1633.892,1686.101,1769.947
1.5,0,2258.905,2244.316,2271.299,2255.395,2262.03,0,2111.342,2096.578,2112.29,2111.648,2110.872,0,2739.72,2726.585,2743.422,2750.944,2735.79,0,176.685,185.7406,180.2313,182.9732,183.6986,0,71.6064,68.28967,65.81964,63.56252,53.6011,0,1812.468,1765.229,1634.995,1687.907,1769.93
1.51,0,2258.155,2245.268,2271.54,2254.534,2261.247,0,2109.572,2097.031,2111.59,2110.116,2111.008,0,2738.178,2725.588,2742.568,2751.527,2736.811,0,178.809,187.0772,181.3109,182.7219,182.3673,0,71.4868,68.48227,66.49048,63.71368,53.16264,0,1812.508,1766.542,1636.477,1690.438,1769.794
1.52,0,2257.372,2246.227,2271.032,2253.535,2260.217,0,2108.065,2097.713,2110.79,2108.918,2111.052,0,2736.781,2724.455,2741.523,2750.935,2737.506,0,181.3433,188.3088,182.5073,182.5586,181.042,0,71.19067,68.61254,67.20998,64.01423,53.28955,0,1812.622,1768.485,1638.2,1693.416,1769.555
1.53,0,2256.619,2247.126,2269.801,2252.464,2259.068,0,2106.945,2098.57,2109.928,2108.079,2110.995,0,2735.66,2723.099,2740.342,2749.145,2737.776,0,184.018,189.3133,183.7364,182.5308,179.8994,0,70.67624,68.6663,67.97038,64.4288,53.95332,0,1812.745,1770.9,1640.011,1696.503,1769.254
1.54,0,2255.948,2247.888,2267.939,2251.382,2257.911,0,2106.276,2099.529,2109.049,2107.571,2110.842,0,2734.893,2721.472,2739.096,2746.258,2737.569,0,186.5593,190.0025,184.8963,182.6806,179.0807,0,69.92475,68.63219,68.7506,64.89596,55.0771,0,1812.816,1773.573,1641.746,1699.342,1768.947
